# E1 E2 Theta
1.753757090784943557e+03 1.366569175959254608e+03 6.570755169666063544e+00
3.385337390982615034e+03 1.226932706041577148e+03 1.571622359128697042e+02
2.497877588217266293e+03 1.626919741606496700e+03 9.501908549799819070e+01
3.357233429342028558e+03 2.218134335013738109e+03 3.614339681766891488e+01
9.287286398582137963e+02 7.785411983395621291e+02 2.590598257557029882e+01
7.893636159589801764e+02 6.969578623349657391e+02 2.713947516684905992e+01
8.488539743453087567e+02 6.483897197326352853e+02 1.792917999364582471e+01
2.677234074273130773e+03 1.544915916839477632e+03 1.081338060085712982e+02
2.402095354487843906e+03 1.857042501935123482e+03 6.826819626982748446e+01
3.319148771112043050e+03 1.324468544612621827e+03 8.106379475449736560e+01
3.520117147346476941e+03 1.060807841689893849e+03 9.116311384238025539e+01
1.230480333885377831e+03 1.892312337729909359e+03 1.757718646297680110e+01
1.630470606982827803e+03 1.773277105576622489e+03 2.918357899150167611e+01
3.376728946539788012e+03 2.657893983259697961e+03 1.559114670529544355e+02
3.735685267859069882e+03 1.576947875785169572e+03 1.675990455734136617e+02
4.578413709356584150e+03 1.079074907682201456e+03 9.763433306655613819e+01
1.881461705699645336e+03 2.350525974160160331e+03 7.180628801200273870e+01
1.960538893558948303e+03 2.221859850435127100e+03 6.640861767741716903e+01
3.517152248701656390e+03 9.741995138806347541e+02 7.166599357795189462e+01
3.828639873935651849e+03 1.006710874789093168e+03 8.162699470507835997e+01
9.300476544436143058e+02 1.368275252962998366e+03 2.981882403521999692e+01
1.525221222507459288e+03 1.943130729171744633e+03 8.206099455837410517e+01
4.058250605531310612e+03 1.986550102854590477e+03 1.556396641259195803e+02
7.035315610415352694e+02 7.088954668511477166e+02 2.314250333391986914e+01
7.744569361433489121e+02 6.931747990959908066e+02 2.712608067543308721e+01
2.770814474115603844e+03 1.675228423316182216e+03 1.419370180236043666e+02
2.601540704727608500e+03 1.104271597131733415e+03 3.602245827944722123e+01
3.264257390434145236e+03 2.053866488019832104e+03 1.675200688638770998e+02
7.905973643717715049e+02 2.491737091433793921e+03 7.378563561587459674e+01
2.022451145857996607e+03 1.156207129046796581e+03 4.909539691349976209e+01
2.633863713919706242e+03 1.710333423192426153e+03 1.066854767483923894e+02
1.237884567127246328e+03 2.019784177744770659e+03 4.781712106624043201e+01
1.208658860712185287e+03 1.548565826350452426e+03 1.037065231192964205e+02
3.916784639337675344e+03 1.170466204468118121e+03 1.407762152824115276e+02
1.090550946163427398e+03 3.640848525977228746e+03 1.025826075375357078e+02
2.126914902160136080e+03 3.904860117590068057e+03 1.048407059469081020e+02
1.742780145289020311e+03 2.499665903201299443e+03 7.282153703028915004e+01
6.458673901058626825e+02 1.482268229029735494e+03 7.655919273444303030e+01
1.435237514535033824e+03 1.450430628358959893e+03 1.163974128947527049e+02
1.597998075040418144e+03 1.829042444705042044e+03 9.658130652820453577e+01
1.177753775432325028e+03 2.148549142891316478e+03 1.473423808268947788e+01
1.563986844159335305e+03 2.601437391717005994e+03 7.061982462883561595e+01
2.657365470682299019e+03 3.004328660567953193e+03 5.168443301889842445e+01
2.068379839324086333e+03 1.956777728316370940e+03 8.085403257386857945e+01
2.605096564005738401e+03 1.786872098702881203e+03 1.454207647034139086e+02
3.039621573755297050e+03 1.230215137587968911e+03 9.602019459947455005e+01
4.052361072771669569e+03 1.472946229714371384e+03 3.707903806296950222e+01
2.417963193968979795e+03 1.738136155191270291e+03 7.060128666084203530e+01
2.878865857032945314e+03 1.086142582843360515e+03 5.907561263890106318e+01
1.133113368688861101e+03 2.065725131658210557e+03 6.993094867341685017e+01
2.848675401935317041e+03 1.436779078373354423e+03 6.596387016724402486e+01
1.008718336594673588e+03 1.437516557127931947e+03 1.143578357700335033e+02
1.385289117245813486e+03 1.088847292451049270e+03 8.465572175845325731e+00
3.388107143323921264e+03 8.545929837853897197e+02 7.911485470486134375e+01
2.874149277562456064e+03 1.369961198764682422e+03 8.586458142190910792e+01
3.731772422003462452e+03 1.061558974517654633e+03 9.716485038274625197e+01
1.373176092983836270e+03 1.542998386996269574e+03 1.597066348823791486e+02
4.229494999174315126e+03 1.503097492329161923e+03 7.076520566044247573e+01
3.855718881517992941e+03 1.516459184559754249e+03 1.349585873612935245e+02
1.500417034255798171e+03 1.949032812400429748e+03 1.486999603396558598e+02
1.198470203859744743e+03 2.055187273402971641e+03 6.984160115712245442e+01
2.471117712067161847e+03 1.860321892756606530e+03 1.172092998741199494e+02
2.228133387533751829e+03 1.377498857345274246e+03 1.586201781690559756e+02
2.324672685402321349e+03 1.058070975872127974e+03 9.332571687765498325e+01
2.465692540738521075e+03 1.728567883396434354e+03 6.999914360982596406e+01
3.273253681070350922e+03 9.143970241551899107e+02 2.830385304330706120e+01
3.062345422122222317e+03 1.713808233207477997e+03 2.759425997162009381e+01
1.279462001002497118e+03 2.122083964613608259e+03 9.694478853922561257e+01
1.011461982701520014e+03 2.329736378325519127e+03 6.930746443641595533e+01
2.724721617143803996e+03 1.633325449416198808e+03 1.033131633563494916e+02
2.735030219047005176e+03 1.566397518964981145e+03 1.892197350864093863e+01
2.448886638473035873e+03 1.849493527416970210e+03 1.069695665554895214e+02
3.327804949842987298e+03 1.145743435046528703e+03 8.238285242964799693e+01
9.883505017599836719e+02 1.983237103468600708e+03 6.490628102744568650e+01
3.766282034534200648e+03 1.135884137063946582e+03 1.255942558627852321e+02
2.973577491627969721e+03 1.232221656804993017e+03 1.040550738354705658e+02
2.410328873557027237e+03 1.889029489659041019e+03 9.109769131151844590e+01
3.739516526201204670e+03 3.129319826447116384e+02 1.673495486405008705e+02
3.831297663839799952e+03 8.814490252088619400e+02 2.899389457061046471e+01
2.824959221781437464e+03 1.355966148895727201e+03 6.619298017584911520e+01
2.247770307429548666e+03 1.274718161745776797e+03 1.463183964608126963e+01
2.936251880434840587e+03 1.156491870713176468e+03 8.817225345118954749e+01
2.622407316875955530e+03 3.200681407547241179e+03 8.179679751439873314e+01
4.775327860901068561e+03 2.049461467493910732e+03 1.569906392639758224e+02
2.817532068781463749e+03 1.672010567348794893e+03 1.573406920749011135e+02
2.178070094881058139e+03 1.875540758561026450e+03 1.296073395103476855e+02
1.376309808735279148e+03 3.583714836908849975e+03 8.678163772549564214e+01
2.999628002373546224e+03 1.270395574025563064e+03 1.043231399775666119e+02
1.428338082750002286e+03 2.094331441392193028e+03 1.068435975839372674e+02
3.023336618319576701e+03 1.372579614245921675e+03 1.305698671081683528e+02
4.280188234512280360e+03 1.051773895788403934e+03 8.186040366572228777e+01
2.466697637500748442e+03 1.804844659007952714e+03 1.072909934734042139e+02
1.002906726380260352e+03 1.467048148041275908e+03 1.624441191811918088e+02
3.158638508141893908e+03 1.749607348907403320e+03 8.112882244963701339e+01
1.081873078262412037e+03 1.746670494051583319e+03 1.029920863133980191e+02
3.677412095605191553e+03 1.205172084448908436e+03 1.350901597394871771e+02
1.592274219672761774e+03 1.674083248035650968e+03 2.437841619632990486e+01
2.612314014824061815e+03 1.810976977765610172e+03 1.370845763243375472e+02
3.722287176149579409e+03 1.573724762844076167e+03 1.599319118616012929e+02
2.787734466782649179e+03 1.494780285249889403e+03 9.607680036833559711e+01
2.579918337302179225e+03 1.298750919066815641e+03 1.068206729058463367e+02
2.327336653656318049e+03 9.565422701687036806e+02 1.138951594279959352e+02
2.622878641561247150e+03 1.654368490368518678e+03 9.495093344470119234e+01
1.316558785455797306e+03 2.024437909238542261e+03 9.363269458987053895e+01
2.764974054378383698e+03 1.673497098548697750e+03 1.614147819994623774e+02
9.826374497563368777e+02 1.333183956925173561e+03 1.431917624768346684e+02
3.425701206675673347e+03 1.445875747195054828e+03 1.151842835297177459e+02
2.727310378099687568e+03 1.478701509442101269e+03 7.407055282774642535e+01
2.731766264663928268e+03 1.708236622835314165e+03 1.515853276142292430e+02
7.913827016761922550e+02 1.268490618730495044e+03 8.454160249622056256e+01
4.537843906512348440e+02 6.107260815804576168e+02 1.032124277208245644e+02
3.693616675277545710e+03 1.274836504604747461e+03 1.446669755086849989e+02
1.050148809557220147e+03 1.308208602513913775e+03 6.429730501789066466e+01
1.150619386257188808e+03 1.083612644029362855e+03 3.772140908471959619e+01
1.406664994852649443e+03 1.780501512136123665e+03 2.605944352818724141e+01
2.836330709602936167e+03 1.783082418580245985e+03 7.529358149687450918e+01
1.836741838465164847e+03 2.221595944126047470e+03 1.467212503619570185e+01
1.071518169479840708e+03 1.692571653641864941e+03 3.781282042057821258e+01
2.116544485513324162e+03 1.160181318103268268e+03 4.399068455463353899e+01
1.254694206333099146e+03 1.468389592104893609e+03 1.031932934397118231e+02
1.443701351106459470e+03 2.725438825341930169e+03 5.979912107721997927e+01
3.473568865424162141e+03 1.086933704113680960e+03 8.989776455316128079e+01
3.197833644012364857e+03 1.972583095809449787e+03 8.528635422166260582e+01
2.996994415026763363e+03 2.076655375571143850e+03 1.263291275234985704e+02
3.080825616198884290e+03 9.684553062177392349e+02 6.804953753859183507e+01
2.240494668737786924e+03 2.102309566322117007e+03 9.343651525336679242e+01
2.786480502133480513e+03 1.732904792526961501e+03 8.211209696171962946e+01
3.305279441891305396e+03 1.110738552967782653e+03 1.114661871790992933e+02
2.738129500445837039e+03 1.384909667630450940e+03 1.561864465860891116e+01
3.453289795715339096e+03 2.524451029178896533e+03 1.509850911646010161e+02
3.404951798051295555e+03 8.831719727145302841e+02 9.524091526899826476e+01
2.620518511544838020e+03 1.846991347029953886e+03 1.660409639987958030e+02
2.923613304453185719e+03 1.961432099126809817e+03 1.141924383184066443e+02
2.829666017255362021e+03 1.982585837159065932e+03 1.157803255412704004e+02
1.699646665507583748e+03 2.275405257645070378e+03 1.026606499589411747e+01
2.000198200654414450e+03 1.296644415098898435e+03 9.548138610433714746e+01
3.429671400401674873e+03 1.640056403741801660e+03 1.288382507596859625e+02
2.492381681275910523e+03 1.847377933856350865e+03 1.059508025102736326e+02
3.424981447142385605e+03 1.228198747217492155e+03 1.555396346923541273e+02
2.297703599831555948e+03 1.526226125563722462e+03 1.607730486796144760e+02
1.130437894892971144e+03 1.250308832627493530e+03 9.826846403741248537e+01
2.735890353338847035e+03 1.743203139300218027e+03 1.693539645229340920e+02
2.693969354845134603e+03 1.483391728127218357e+03 6.177005726042155231e+01
1.701052678322062320e+03 1.666416210906513925e+03 9.002414294370295522e+01
3.485842624667475775e+03 1.094824538195101013e+03 9.705462560901260360e+01
6.912918776209543239e+02 6.815901309751585586e+02 2.857875220200776667e+01
4.361503438939401349e+03 1.590860950992494963e+03 1.598002089139293389e+02
4.224660841047195390e+03 1.501212100398706752e+03 6.911147853407219088e+01
6.935601859148928270e+02 6.943674304172119491e+02 2.951296044503057203e+01
3.039652245952649537e+03 1.340308297774633957e+03 1.453108178941075153e+02
1.038697304589224132e+03 1.483318429504200367e+03 7.368478709374890911e+01
2.072694164674049716e+03 1.358872217542806311e+03 3.601735668734919926e+01
2.337518358316152444e+03 2.229896207194322869e+03 6.353119458460099622e+01
1.081498377654191472e+03 1.440144809358457678e+03 3.769281403748000514e+01
2.713393947290025153e+03 1.442737946612881615e+03 4.484171306825847125e+01
2.900363177889087638e+03 1.239003154345259418e+03 7.691934740042707119e+01
2.487251226977766692e+03 1.191022930521458875e+03 1.553739187066891532e+02
4.770698068542483270e+03 1.218820093724667231e+03 1.420769627220692541e+02
2.095817558901046141e+03 1.175773050071475154e+03 5.002885270507777449e+01
1.451095658724278110e+03 2.030877063251964501e+03 1.031780509115059346e+02
4.381699106746393227e+03 6.492873615542578136e+02 1.715012728835816631e+02
2.473126353463192572e+03 1.970582356690640154e+03 1.460009692579633054e+02
1.907112015381265564e+03 2.463805951079766601e+03 1.235741114187709258e+02
2.575403072250855530e+03 1.620801881722956978e+03 8.030310915964859930e+01
2.936878710186652825e+03 1.338973555526102928e+03 8.887562897521881666e+01
1.350630561196738427e+03 1.014867701549947128e+03 4.329221808304418495e+00
3.267983566962002442e+03 1.871241062939770472e+03 1.191965480036665213e+02
2.754597866305986827e+03 1.615886399718793882e+03 1.095431303522525468e+02
1.570353246245923401e+03 1.830876889020913268e+03 8.832595027279236888e+01
3.610284824224876047e+03 1.534440946022387834e+03 1.462058124432343789e+02
2.982031804855450901e+03 1.533301478039757285e+03 8.868182516894115963e+01
1.208580313551287873e+03 2.250115120771195052e+03 7.308797902382184475e+01
2.510881140781963040e+03 1.556123036342127762e+03 8.830598186659683790e+01
2.576958407689198793e+03 1.845486799215810834e+03 1.556146255240721246e+02
3.999072962155178175e+03 1.515434192004007855e+03 1.781430008533373055e+01
3.971296044372103097e+03 1.351372917102701877e+03 7.544018506766546750e+01
3.650604415722618342e+03 1.836826388342061591e+03 9.012311303476272428e+01
6.377480017049533672e+02 7.135262853143647135e+02 2.850805257475881760e+01
7.483646684933027018e+02 6.188439734946391582e+02 2.043125714058705711e+01
3.879692267955112129e+03 1.164345205708427102e+03 1.302778802074548707e+02
1.206780079719228979e+03 2.092120666514334971e+03 9.313271325400236833e+01
2.608652766727201197e+03 1.535120014779420444e+03 5.183997419943374751e+01
1.988023543919089207e+03 1.366331380785811007e+03 1.296575764570475826e+02
2.754351406607348508e+03 3.342982008529150335e+03 1.682420031973765902e+02
2.610301168034309740e+03 1.783668667364711609e+03 1.631119793723912892e+02
1.913545539039711684e+03 2.196761903155010714e+03 1.080150851294081491e+02
3.006403488705188920e+03 2.584122080334986094e+03 9.341906916308958841e+01
3.258049393041617805e+03 2.739942475484187071e+03 1.556936027486027285e+02
2.633749688755419356e+03 3.084865832291567585e+03 5.679080069390985130e+01
4.652660138919218298e+03 1.400805186716944263e+03 1.718652493325041917e+02
2.478510656483990260e+03 1.588245525665167179e+03 2.117275446169284336e+01
4.640322466519177397e+03 1.024946966921644162e+03 4.755659086098606281e+01
2.209615115806351696e+03 1.362179302813765844e+03 1.410717186817905144e+01
3.112001662521988692e+03 2.600404829924716523e+03 6.406623571616083268e+01
1.347271846511995136e+03 1.141377303124988202e+03 1.580429493269356840e+02
3.193821082908472363e+03 1.007775430029858626e+03 1.566132940604083146e+01
1.332570579854180551e+03 2.405735677344921442e+03 6.995528196768259477e+01
9.354153329599888593e+02 1.350699649829631198e+03 1.078134502065715310e+02
3.709086838518590412e+03 9.201636652458894332e+02 4.168873892320198138e+01
2.589733759898378139e+03 1.736018969079726958e+03 1.129466917166482745e+02
7.411502728658440446e+02 1.018935483749721016e+03 2.578372577101045593e+01
2.739171675239571869e+03 1.576484515489372370e+03 1.099985849752493294e+02
2.721669731358201261e+03 1.371651672052347521e+03 4.141474354777215439e+01
3.261260072829574710e+03 1.371065457225165119e+03 9.840678494789177932e+01
2.821797062561700841e+03 1.833213558219804554e+03 1.066959655724774478e+02
3.349338769155795035e+03 9.431128508626561597e+02 1.078554229092251830e+02
2.452764176894465891e+03 1.849821868595155593e+03 9.029472174574611643e+01
3.383140521330423780e+03 1.221476543823796646e+03 1.472230192344935631e+02
1.506980846570286076e+03 2.107804665144386945e+03 2.472687093576814021e+01
4.558221265750765269e+03 1.332914340627958609e+03 8.615895535532283134e+01
9.657035939479088711e+02 1.150443194809043234e+03 7.872745485560093925e+01
2.960911549546790411e+03 1.151042671215232076e+03 4.457216821497487302e+01
